city,state,num_restaurants_by_city
"http://dbpedia.org/resource/Sioux_Falls_Storm","http://dbpedia.org/resource/SD_Huesca","1"
"http://dbpedia.org/resource/Kingston,_Jamaica","http://dbpedia.org/resource/Saint_Remigius","1"
"http://dbpedia.org/resource/Novato,_California","http://dbpedia.org/resource/San_Marino","1"
"http://dbpedia.org/resource/San_Rafael,_Mendoza","http://dbpedia.org/resource/Santa_Venetia,_California","1"
"http://dbpedia.org/resource/Johnston,_Rhode_Island","http://dbpedia.org/resource/Seabrook_Island,_South_Carolina","1"
"http://dbpedia.org/resource/Aptos,_California","http://dbpedia.org/resource/Seacliff","1"
"http://dbpedia.org/resource/Bellevue,_Iowa","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Vancouver","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/John_Langley","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Tacoma_Stars","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Olympia_Radotín","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Federal_Way,_Washington","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Lynden_Pindling","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Marysville,_Ohio","http://dbpedia.org/resource/Seattle","1"
"http://dbpedia.org/resource/Shawnee","http://dbpedia.org/resource/Shawnee_Mission,_Kansas","1"
"http://dbpedia.org/resource/Elyria,_Ohio","http://dbpedia.org/resource/Sheffield_Ski_Village","1"
"http://dbpedia.org/resource/Desert_Hot_Springs_High_School","http://dbpedia.org/resource/Sky_Valley,_Georgia","1"
"http://dbpedia.org/resource/Inver_Grove_Heights,_Minnesota","http://dbpedia.org/resource/South_Saint_Paul_Secondary","1"
"http://dbpedia.org/resource/Spokane_Shock","http://dbpedia.org/resource/Spokane_Valley,_Washington","1"
"http://dbpedia.org/resource/St_Albans","http://dbpedia.org/resource/St_Albans","1"
"http://dbpedia.org/resource/Hershey_Bears","http://dbpedia.org/resource/St_Werburgh's_Church,_Derby","1"
"http://dbpedia.org/resource/Valley_Mills,_Texas","http://dbpedia.org/resource/Strawberry_Point,_Iowa","1"
"http://dbpedia.org/resource/Syracuse_Crunch","http://dbpedia.org/resource/Syr_Darya","1"
"http://dbpedia.org/resource/Sylacauga,_Alabama","http://dbpedia.org/resource/Talladega_Springs,_Alabama","1"
"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/Tennessee","1"
"http://dbpedia.org/resource/Gatlinburg_Bypass","http://dbpedia.org/resource/Tennessee","1"
"http://dbpedia.org/resource/Midland,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Cedar_Hill,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Katy_B","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Kingwood,_Houston","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Pearland,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Kasey_Keller","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Mesquite","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Lily_Allen","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/El_Paso,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Plano,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Mansfield","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Richardson,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Judy_Garland","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Fort_Worth,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Missouri_City,_Texas","http://dbpedia.org/resource/Texas","1"
"http://dbpedia.org/resource/Hammonton_station","http://dbpedia.org/resource/The_Blue_Anchor_Inn","1"
"http://dbpedia.org/resource/Mwanza_flat-headed_rock_agama","http://dbpedia.org/resource/Treaty_of_Brownstown","1"
"http://dbpedia.org/resource/South_of_Market,_San_Francisco","http://dbpedia.org/resource/Ukrainian_Soviet_Socialist_Republic","1"
"http://dbpedia.org/resource/Hoboken_Terminal","http://dbpedia.org/resource/Uptown_Funk","1"
"http://dbpedia.org/resource/Cedar_City,_Utah","http://dbpedia.org/resource/Utah","1"
"http://dbpedia.org/resource/Gunnison_River","http://dbpedia.org/resource/Utah","1"
"http://dbpedia.org/resource/Provo,_Utah","http://dbpedia.org/resource/Utah","1"
"http://dbpedia.org/resource/Tobi_Vail","http://dbpedia.org/resource/Vali_Kandi,_West_Azerbaijan","1"
"http://dbpedia.org/resource/Charles_de_Saint-Évremond","http://dbpedia.org/resource/Valley_View,_Ohio","1"
"http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Vasas_SC","1"
"http://dbpedia.org/resource/Taylors_Falls,_Minnesota","http://dbpedia.org/resource/Vasas_SC","1"
"http://dbpedia.org/resource/Greenville,_Ohio","http://dbpedia.org/resource/Vasas_SC","1"
"http://dbpedia.org/resource/Bennettsville,_South_Carolina","http://dbpedia.org/resource/Vasas_SC","1"
"http://dbpedia.org/resource/Slim_Pickens","http://dbpedia.org/resource/Vasas_SC","1"
"http://dbpedia.org/resource/Myrtle_Beach_Mutiny","http://dbpedia.org/resource/Vasas_SC","1"
"http://dbpedia.org/resource/Saint_Anne","http://dbpedia.org/resource/Virgin_and_Child_with_Saint_Anne","1"
"http://dbpedia.org/resource/Daleville,_Alabama","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Manassas,_Virginia","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Norfolk","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Colonial_Williamsburg","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Chesapeake_Bay","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Arlington,_Texas","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Suffolk","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Harrisonburg,_Virginia","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Blacksburg,_Virginia","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Henrico,_Virginia","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Fairfax_Media","http://dbpedia.org/resource/Virginia","1"
"http://dbpedia.org/resource/Moses_Lake","http://dbpedia.org/resource/W._C._Raugust","1"
"http://dbpedia.org/resource/West_Linn,_Oregon","http://dbpedia.org/resource/Walkers_Corner,_Missouri","1"
"http://dbpedia.org/resource/Windsor,_New_South_Wales","http://dbpedia.org/resource/Wapping","1"
"http://dbpedia.org/resource/Laconia","http://dbpedia.org/resource/Weirs_Beach,_New_Hampshire","1"
"http://dbpedia.org/resource/Wellington","http://dbpedia.org/resource/Wellington_Village","1"
"http://dbpedia.org/resource/Dave_Matthews","http://dbpedia.org/resource/Wesley_Chapel,_Florida","1"
"http://dbpedia.org/resource/Deerfield_Academy","http://dbpedia.org/resource/West_Deerfield_Township,_Lake_County,_Illinois","1"
"http://dbpedia.org/resource/Babylon","http://dbpedia.org/resource/West_Gilgo_Beach,_New_York","1"
"http://dbpedia.org/resource/Medford,_Oregon","http://dbpedia.org/resource/West_Medford_station","1"
"http://dbpedia.org/resource/Macomb,_Illinois","http://dbpedia.org/resource/William_Macomb_(merchant)","1"
"http://dbpedia.org/resource/Willoughby,_Ohio","http://dbpedia.org/resource/Willoughby_Hills,_Ohio","1"
"http://dbpedia.org/resource/West_Deptford_Township,_New_Jersey","http://dbpedia.org/resource/Woodbury,_Minnesota","1"
"http://dbpedia.org/resource/Cornville,_Arizona","http://dbpedia.org/resource/Woodbury,_Minnesota","1"
"http://dbpedia.org/resource/South_Yarmouth,_Massachusetts","http://dbpedia.org/resource/Yarmouth,_Nova_Scotia","1"
"http://dbpedia.org/resource/Bloomfield_Hills,_Michigan","http://www.city.ac.uk/ds/inm713/feiphoon#bloomfld_hls","1"
"http://dbpedia.org/resource/Lake_Bonney_SE","http://www.city.ac.uk/ds/inm713/feiphoon#bonney_lk","1"
"http://dbpedia.org/resource/Briarcliff_Manor,_New_York","http://www.city.ac.uk/ds/inm713/feiphoon#briarcliff_mnr","1"
"http://dbpedia.org/resource/Englewood,_Florida","http://www.city.ac.uk/ds/inm713/feiphoon#cherry_hl_vlg","1"
"http://dbpedia.org/resource/Chevy_Chase","http://www.city.ac.uk/ds/inm713/feiphoon#chevy_chs_vlg","1"
"http://dbpedia.org/resource/Barrington,_Illinois","http://www.city.ac.uk/ds/inm713/feiphoon#fox_rv_vly_gn","1"
"http://dbpedia.org/resource/Fishers_station","http://www.city.ac.uk/ds/inm713/feiphoon#in","1"
"http://dbpedia.org/resource/Clive_Granger","http://www.city.ac.uk/ds/inm713/feiphoon#in","1"
"http://dbpedia.org/resource/Schefferville","http://www.city.ac.uk/ds/inm713/feiphoon#in","1"
"http://dbpedia.org/resource/Cleveland","http://www.city.ac.uk/ds/inm713/feiphoon#mayfield_hts","1"
"http://dbpedia.org/resource/Sandy_Vee","http://www.city.ac.uk/ds/inm713/feiphoon#or","1"
"http://dbpedia.org/resource/Corvallis,_Oregon","http://www.city.ac.uk/ds/inm713/feiphoon#or","1"
"http://dbpedia.org/resource/Beaverton,_Oregon","http://www.city.ac.uk/ds/inm713/feiphoon#or","1"
"http://dbpedia.org/resource/City_of_Rancho_Palos_Verdes_v._Abrams","http://www.city.ac.uk/ds/inm713/feiphoon#pls_vrds_est","1"
